@relation 1.0_0.7355510517855894_14309_14309_reads
@attribute domain real
@attribute previousDelay real
@attribute previousLon real
@attribute previousLat real
@attribute previousNextStopDistance real
@attribute previousSpeed real
@attribute time real
@attribute delay real
@attribute lon real
@attribute lat real
@attribute nearestStopLon real
@attribute nearestStopLat real
@attribute nextStopDistance real
@attribute speed real
@attribute class {0.0,1.0}
@data
0.0,95.0,20.995211,52.258942,83.7417571546458,11.3,21500.0,64.0,20.986515,52.251358,20.98473,52.25087,133.07728776436426,2.1,1.0
0.0,40.0,20.995556,52.258305,515.7530334207554,10.8,21508.0,64.0,20.986515,52.251358,20.98473,52.25087,133.07728776436426,0.0,1.0
0.0,40.0,20.995556,52.258305,515.7530334207554,10.8,21508.0,72.0,20.986511,52.251358,20.98473,52.25087,132.82870414486877,1.44,1.0
0.0,-20.0,20.995293,52.227547,358.9146746221877,0.0,21511.0,-8.0,20.989473,52.23682,20.98888,52.23773,108.9470378032922,5.01,0.0
0.0,160.0,20.985722,52.245731,384.9000446119053,0.0,21521.0,236.0,20.991795,52.253326,20.99083,52.25287,173.8339609187475,2.87,1.0
0.0,40.0,20.995665,52.258156,497.9621681204451,0.96,21524.0,72.0,20.986511,52.251358,20.98473,52.25087,132.82870414486877,0.0,1.0
0.0,-20.0,20.995293,52.227547,358.9146746221877,0.0,21526.0,5.0,20.988979,52.237545,20.98888,52.23773,347.93875053724304,5.82,0.0
0.0,-20.0,20.995293,52.227547,358.9146746221877,0.0,21535.0,5.0,20.988874,52.237569,20.98888,52.23773,342.44857420222144,0.85,0.0
0.0,40.0,20.996181,52.257538,423.7365518541636,4.23,21536.0,64.0,20.986515,52.251358,20.98473,52.25087,133.07728776436426,0.0,1.0
0.0,40.0,20.996181,52.257538,423.7365518541636,4.23,21536.0,72.0,20.986511,52.251358,20.98473,52.25087,132.82870414486877,0.0,1.0
0.0,160.0,20.985342,52.24614,332.720231153444,4.02,21537.0,256.0,20.994106,52.25375,20.9943,52.25363,179.27233714650538,10.26,1.0
0.0,-20.0,20.994486,52.228783,211.0175960231688,4.49,21542.0,14.0,20.988939,52.23756,20.98888,52.23773,345.25064837566094,0.65,0.0
0.0,40.0,20.996181,52.257538,423.7365518541636,4.23,21543.0,72.0,20.986134,52.25124,20.98473,52.25087,104.05470832316271,4.12,1.0
0.0,160.0,20.985342,52.24614,332.720231153444,4.02,21545.0,256.0,20.995478,52.253487,20.9943,52.25363,82.24692056563892,12.23,1.0
0.0,160.0,20.985342,52.24614,332.720231153444,0.0,21552.0,211.0,20.996614,52.25341,20.996679,52.253406,550.0024913489403,11.11,1.0
0.0,-20.0,20.993767,52.229927,75.02101765728413,8.87,21556.0,14.0,20.988485,52.238113,20.98888,52.23773,276.4390939198071,4.92,0.0
0.0,40.0,20.997147,52.256161,264.5005923605941,10.41,21559.0,98.0,20.984835,52.25087,20.98473,52.25087,397.96258352927737,6.1,1.0
0.0,40.0,20.997566,52.254593,92.72874389757992,11.04,21565.0,98.0,20.984627,52.250816,20.98473,52.25087,390.92465897341054,2.56,1.0
0.0,-20.0,20.993767,52.229927,75.02101765728413,8.87,21567.0,14.0,20.988388,52.238289,20.98888,52.23773,255.9407557806548,1.88,0.0
0.0,160.0,20.985325,52.246166,329.61120720504164,0.0,21569.0,228.0,20.996868,52.253414,20.996679,52.253406,551.6761056474744,3.96,1.0
0.0,160.0,20.985325,52.246166,329.61120720504164,0.0,21574.0,211.0,20.997158,52.253452,20.996679,52.253406,550.5796465380755,1.7,1.0
0.0,160.0,20.98423,52.247509,162.80601469782928,11.78,21590.0,228.0,20.99769,52.25404,20.996679,52.253406,494.7328602423696,4.67,1.0
0.0,-13.0,20.993368,52.230679,196.92853239892705,0.0,21591.0,14.0,20.987537,52.239292,20.986741,52.240358,130.33784152754427,5.24,0.0
0.0,5.0,20.997591,52.25375,185.3922677270129,1.79,21594.0,72.0,20.983387,52.250549,20.98473,52.25087,365.9340213199212,3.96,1.0
0.0,-13.0,20.993368,52.230679,196.92853239892705,0.0,21599.0,14.0,20.987537,52.239292,20.986741,52.240358,130.33784152754427,0.0,0.0
0.0,5.0,20.997066,52.253738,150.0242012428566,2.75,21602.0,98.0,20.98241,52.250355,20.98473,52.25087,362.6514346978631,8.74,1.0
0.0,5.0,20.997066,52.253738,150.0242012428566,2.75,21610.0,72.0,20.982069,52.250137,20.98473,52.25087,349.54680215199465,4.2,1.0
0.0,-13.0,20.99287,52.231613,87.73436325296552,3.83,21614.0,14.0,20.987537,52.239292,20.986741,52.240358,130.33784152754427,0.0,0.0
0.0,-13.0,20.99287,52.231613,87.73436325296552,0.0,21623.0,14.0,20.987537,52.239292,20.986741,52.240358,130.33784152754427,0.0,0.0
0.0,5.0,20.997066,52.253738,150.0242012428566,0.0,21625.0,98.0,20.982775,52.249264,20.98473,52.25087,241.23514534303692,7.22,1.0
0.0,-13.0,20.99287,52.231613,87.73436325296552,0.0,21631.0,14.0,20.987255,52.239616,20.986741,52.240358,89.6228352630285,5.1,0.0
0.0,18.0,20.996107,52.253666,87.81773474566924,5.06,21633.0,106.0,20.983271,52.248653,20.984301,52.247306,165.38095669448413,9.48,1.0
0.0,54.0,20.995186,52.253799,352.3670932105694,8.05,21641.0,114.0,20.983765,52.248028,20.984301,52.247306,88.18653218876544,9.65,1.0
0.0,-13.0,20.99287,52.231613,87.73436325296552,0.0,21646.0,5.0,20.986736,52.240303,20.986741,52.240358,267.63057916099893,5.61,0.0
0.0,54.0,20.9947,52.253944,327.3461391068621,5.26,21649.0,128.0,20.984194,52.247475,20.984301,52.247306,247.214716061574,9.08,1.0
0.0,54.0,20.9947,52.253944,327.3461391068621,5.26,21655.0,128.0,20.984295,52.247356,20.984301,52.247306,232.31095609872065,2.49,1.0
0.0,-13.0,20.99287,52.231613,87.73436325296552,0.0,21659.0,5.0,20.986736,52.240303,20.986741,52.240358,267.63057916099893,0.0,0.0
0.0,-13.0,20.99287,52.231613,87.73436325296552,0.0,21668.0,5.0,20.986549,52.240486,20.986741,52.240358,252.1149083157771,1.09,0.0
0.0,54.0,20.994184,52.254021,299.3491231236569,2.89,21669.0,128.0,20.984295,52.247356,20.984301,52.247306,232.31095609872065,0.0,1.0
0.0,54.0,20.994184,52.254021,299.3491231236569,2.89,21669.0,128.0,20.984297,52.247353,20.984301,52.247306,231.95124367858347,0.76,1.0
0.0,54.0,20.994184,52.254021,299.3491231236569,2.89,21674.0,128.0,20.984419,52.247204,20.984301,52.247306,213.42187165087043,3.78,1.0
0.0,-13.0,20.992687,52.231869,56.71409932131331,4.44,21676.0,5.0,20.986189,52.240883,20.986741,52.240358,222.11956882649807,6.31,0.0
0.0,54.0,20.992512,52.253716,184.23455353707004,7.42,21690.0,128.0,20.985184,52.246243,20.985763,52.24547,94.56173406329918,7.43,1.0
0.0,-19.0,20.992313,52.232365,325.96903043391,4.59,21692.0,5.0,20.98748,52.241451,20.986741,52.240358,131.80024879074196,6.77,0.0
0.0,54.0,20.991598,52.253391,112.6751353884816,6.4,21704.0,123.0,20.985779,52.245525,20.985763,52.24547,412.9152227145171,6.39,1.0
0.0,-19.0,20.992195,52.232483,310.8472918854709,0.81,21707.0,5.0,20.988209,52.241978,20.9878,52.24262,76.62648530772515,5.12,0.0
0.0,64.0,20.990213,52.252735,426.9846182609127,2.53,21714.0,123.0,20.985779,52.245525,20.985763,52.24547,412.9152227145171,0.0,1.0
0.0,-19.0,20.991964,52.232903,261.6016138028872,2.38,21715.0,14.0,20.987906,52.242367,20.9878,52.24262,403.2609553723678,5.99,0.0
0.0,-19.0,20.991964,52.232903,261.6016138028872,2.38,21723.0,14.0,20.98772,52.242599,20.9878,52.24262,374.6222301598551,3.59,0.0
0.0,64.0,20.990213,52.252735,426.9846182609127,2.53,21723.0,123.0,20.985905,52.245342,20.985763,52.24547,390.8435315576658,2.45,1.0
0.0,-19.0,20.991198,52.234097,118.96604702179305,6.5,21737.0,14.0,20.987583,52.242737,20.9878,52.24262,356.9563987028294,1.28,0.0
0.0,72.0,20.990213,52.252735,426.9846182609127,0.0,21739.0,123.0,20.986681,52.244171,20.985763,52.24547,250.3649734190912,4.65,1.0
0.0,64.0,20.989614,52.252411,374.02729841609056,3.63,21745.0,123.0,20.987089,52.243668,20.98796,52.24206,188.3794898599376,10.41,1.0
0.0,-19.0,20.990877,52.234627,56.10913995768162,7.86,21745.0,36.0,20.987415,52.243164,20.9878,52.24262,308.55764861835155,6.1,0.0
0.0,-8.0,20.990522,52.23513,309.9760266905494,6.19,21761.0,14.0,20.986582,52.244354,20.98573,52.24574,164.67112055678007,8.01,0.0
0.0,72.0,20.989058,52.252159,327.6351786675268,3.38,21762.0,123.0,20.987644,52.242645,20.98796,52.24206,68.51492943831457,7.91,1.0
0.0,64.0,20.988743,52.252083,304.6613309594956,2.88,21769.0,128.0,20.987905,52.242314,20.98796,52.24206,349.75051369044337,5.84,1.0
0.0,-8.0,20.990471,52.23513,308.7402754458717,0.25,21769.0,14.0,20.9862,52.245045,20.98573,52.24574,83.64325456708981,10.14,0.0
0.0,-8.0,20.990471,52.23513,308.7402754458717,0.25,21776.0,15.0,20.985851,52.245525,20.98573,52.24574,409.3538379126116,9.29,0.0
0.0,64.0,20.987963,52.251827,244.4577724389561,7.53,21777.0,128.0,20.988111,52.242055,20.98796,52.24206,322.5977769732812,4.0,1.0
0.0,72.0,20.98698,52.251507,168.75063649103103,8.5,21793.0,128.0,20.988111,52.242055,20.98796,52.24206,322.5977769732812,0.0,1.0
0.0,-8.0,20.990067,52.235802,229.1153792535892,3.98,21794.0,15.0,20.985687,52.245762,20.98573,52.24574,380.7611803591025,1.59,0.0
0.0,64.0,20.986515,52.251358,133.07728776436426,2.1,21802.0,136.0,20.988262,52.241909,20.98796,52.24206,308.102971187191,2.14,1.0
0.0,-8.0,20.990067,52.235802,229.1153792535892,3.98,21803.0,15.0,20.985525,52.245895,20.98573,52.24574,362.6756639666498,2.05,0.0
0.0,64.0,20.986515,52.251358,133.07728776436426,0.0,21818.0,128.0,20.987539,52.241508,20.98796,52.24206,258.9962654175687,4.15,1.0
0.0,-8.0,20.989473,52.23682,108.9470378032922,5.01,21819.0,15.0,20.984713,52.246914,20.98573,52.24574,236.6289243623632,7.88,0.0
0.0,72.0,20.986511,52.251358,132.82870414486877,0.0,21826.0,128.0,20.986671,52.241234,20.98796,52.24206,235.1796886437861,8.31,1.0
0.0,-8.0,20.989473,52.23682,108.9470378032922,5.01,21826.0,15.0,20.98428,52.247448,20.98327,52.24885,170.3853029994078,9.47,0.0
0.0,5.0,20.988979,52.237545,347.93875053724304,5.82,21834.0,15.0,20.983816,52.248024,20.98327,52.24885,99.08339831229912,8.93,0.0
0.0,64.0,20.986515,52.251358,133.07728776436426,0.0,21841.0,128.0,20.986416,52.240646,20.987488,52.239179,178.70967377246922,4.51,1.0
0.0,72.0,20.986134,52.25124,104.05470832316271,4.12,21847.0,136.0,20.986673,52.240326,20.987488,52.239179,139.09068384802205,4.59,1.0
0.0,14.0,20.988939,52.23756,345.25064837566094,0.65,21850.0,-31.0,20.983269,52.248802,20.98327,52.24885,324.58838119030713,7.61,0.0
0.0,14.0,20.988939,52.23756,345.25064837566094,0.65,21852.0,-31.0,20.983269,52.248802,20.98327,52.24885,324.58838119030713,0.0,0.0
0.0,98.0,20.984835,52.25087,397.96258352927737,6.1,21861.0,128.0,20.986797,52.240147,20.987488,52.239179,117.47111477919992,1.54,1.0
0.0,14.0,20.988485,52.238113,276.4390939198071,4.92,21866.0,-31.0,20.983105,52.248932,20.98327,52.24885,320.6815430267539,1.3,0.0
0.0,98.0,20.984627,52.250816,390.92465897341054,2.56,21871.0,128.0,20.986797,52.240147,20.987488,52.239179,117.47111477919992,0.0,1.0
0.0,14.0,20.988388,52.238289,255.9407557806548,1.88,21882.0,-31.0,20.982199,52.250069,20.98327,52.24885,296.96655100947095,5.29,0.0
0.0,98.0,20.984627,52.250816,390.92465897341054,2.56,21886.0,136.0,20.98732,52.239502,20.987488,52.239179,37.6937223594331,3.2,1.0
0.0,98.0,20.984627,52.250816,390.92465897341054,2.56,21894.0,133.0,20.987616,52.239132,20.987488,52.239179,293.210624708575,5.73,1.0
0.0,14.0,20.987537,52.239292,130.33784152754427,5.24,21898.0,-31.0,20.983639,52.250568,20.98623,52.25109,185.68536649589907,7.04,0.0
0.0,14.0,20.987537,52.239292,130.33784152754427,0.0,21905.0,-31.0,20.98456,52.250755,20.98623,52.25109,119.630917464376,9.44,0.0
0.0,72.0,20.982069,52.250137,349.54680215199465,4.2,21915.0,133.0,20.987644,52.239109,20.987488,52.239179,290.1064788366689,0.15,1.0
0.0,14.0,20.987537,52.239292,130.33784152754427,0.0,21917.0,-31.0,20.985279,52.250854,20.98623,52.25109,69.85481615322422,4.18,0.0
0.0,14.0,20.987537,52.239292,130.33784152754427,0.0,21927.0,-16.0,20.985697,52.250923,20.98623,52.25109,40.75920770093191,3.62,0.0
0.0,98.0,20.982775,52.249264,241.23514534303692,7.22,21928.0,133.0,20.988142,52.238464,20.987488,52.239179,210.8392701014448,2.43,1.0
0.0,106.0,20.983271,52.248653,165.38095669448413,9.48,21936.0,133.0,20.988646,52.23785,20.98933,52.236713,134.73534083854645,9.55,1.0
0.0,14.0,20.987255,52.239616,89.6228352630285,5.1,21940.0,-1.0,20.986382,52.251118,20.98623,52.25109,360.0439913571289,3.96,1.0
0.0,128.0,20.984194,52.247475,247.214716061574,9.08,21955.0,134.0,20.989456,52.236717,20.98933,52.236713,302.9080103813368,7.24,1.0
0.0,128.0,20.984295,52.247356,232.31095609872065,2.49,21956.0,134.0,20.989456,52.236717,20.98933,52.236713,302.9080103813368,0.0,1.0
0.0,5.0,20.986736,52.240303,267.63057916099893,0.0,21960.0,-1.0,20.986706,52.251225,20.98623,52.25109,335.0635666431028,1.25,1.0
0.0,5.0,20.986736,52.240303,267.63057916099893,0.0,21968.0,-1.0,20.987434,52.251457,20.98623,52.25109,279.5123336216003,6.98,1.0
0.0,128.0,20.984297,52.247353,231.95124367858347,0.76,21971.0,134.0,20.989456,52.236717,20.98933,52.236713,302.9080103813368,0.0,1.0
0.0,5.0,20.986189,52.240883,222.11956882649807,6.31,21984.0,-1.0,20.988754,52.251892,20.99083,52.25287,178.31651054869528,6.38,1.0
0.0,128.0,20.984419,52.247204,213.42187165087043,3.78,21984.0,135.0,20.989874,52.236069,20.98933,52.236713,225.46546575561783,5.96,1.0
0.0,128.0,20.985184,52.246243,94.56173406329918,7.43,21992.0,134.0,20.99024,52.23547,20.98933,52.236713,154.35982489295833,8.89,1.0
0.0,5.0,20.986189,52.240883,222.11956882649807,6.31,21992.0,-1.0,20.989599,52.252235,20.99083,52.25287,109.57819100858576,8.63,1.0
0.0,5.0,20.98748,52.241451,131.80024879074196,6.77,21999.0,-1.0,20.990292,52.252617,20.99083,52.25287,46.1803236318879,8.81,1.0
0.0,123.0,20.985779,52.245525,412.9152227145171,6.39,22006.0,134.0,20.990627,52.234886,20.99099,52.23416,84.42754811564103,5.01,1.0
0.0,5.0,20.988209,52.241978,76.62648530772515,5.12,22009.0,8.0,20.990806,52.252968,20.99083,52.25287,248.96882842151425,5.24,1.0
0.0,123.0,20.985779,52.245525,412.9152227145171,6.39,22013.0,135.0,20.99065,52.234871,20.99099,52.23416,82.38030446001474,4.94,1.0
0.0,123.0,20.985779,52.245525,412.9152227145171,6.39,22013.0,134.0,20.990627,52.234886,20.99099,52.23416,84.42754811564103,0.0,1.0
0.0,58.0,20.986309,52.268322,523.2965628311208,0.0,22016.0,74.0,20.997555,52.254047,20.997242,52.253783,36.27226909083955,7.36,1.0
0.0,58.0,20.986652,52.268276,507.3231312799954,2.65,22025.0,75.0,20.997555,52.254047,20.997242,52.253783,36.27226909083955,0.0,1.0
0.0,123.0,20.985905,52.245342,390.8435315576658,2.45,22026.0,134.0,20.990805,52.234596,20.99099,52.23416,50.091174085683456,2.65,1.0
0.0,14.0,20.98772,52.242599,374.6222301598551,3.59,22027.0,8.0,20.990988,52.253044,20.99083,52.25287,234.6765512171204,0.83,1.0
0.0,14.0,20.98772,52.242599,374.6222301598551,3.59,22035.0,16.0,20.991829,52.253387,20.99083,52.25287,170.35764165379453,8.6,1.0
0.0,123.0,20.985905,52.245342,390.8435315576658,2.45,22038.0,157.0,20.991087,52.234112,20.99099,52.23416,307.66928774711863,4.76,1.0
0.0,58.0,20.986879,52.268185,491.12294207977743,1.1,22042.0,41.0,20.99761,52.25383,20.997242,52.253783,186.04257335722627,1.44,1.0
0.0,36.0,20.987415,52.243164,308.55764861835155,6.1,22051.0,50.0,20.994143,52.253754,20.9943,52.25363,176.90931118307398,10.17,1.0
0.0,58.0,20.986879,52.268185,491.12294207977743,0.0,22053.0,41.0,20.997115,52.253733,20.997242,52.253783,153.4033343506133,3.22,1.0
0.0,58.0,20.986879,52.268185,491.12294207977743,0.0,22055.0,41.0,20.997061,52.253738,20.997242,52.253783,149.68663657359198,1.86,1.0
0.0,123.0,20.987089,52.243668,188.3794898599376,10.41,22062.0,157.0,20.991098,52.234058,20.99099,52.23416,301.74245281548,0.25,1.0
0.0,14.0,20.986582,52.244354,164.67112055678007,8.01,22064.0,50.0,20.994757,52.253651,20.9943,52.25363,133.63689079705006,3.33,1.0
0.0,58.0,20.98711,52.267944,460.09504062894194,1.64,22069.0,41.0,20.997061,52.253738,20.997242,52.253783,149.68663657359198,0.0,1.0
0.0,14.0,20.9862,52.245045,83.64325456708981,10.14,22075.0,50.0,20.99498,52.253586,20.9943,52.25363,117.3702559695942,1.53,1.0
0.0,128.0,20.987905,52.242314,349.75051369044337,5.84,22075.0,157.0,20.991514,52.233437,20.99099,52.23416,227.2845726746998,5.74,1.0
0.0,128.0,20.988111,52.242055,322.5977769732812,4.0,22083.0,157.0,20.991856,52.23288,20.99099,52.23416,161.23279496351742,8.27,1.0
0.0,15.0,20.985851,52.245525,409.3538379126116,9.29,22085.0,50.0,20.995178,52.253517,20.9943,52.25363,102.91608719203155,1.54,1.0
0.0,105.0,20.985325,52.220749,592.4572533070058,0.0,22093.0,152.0,20.995266,52.227573,20.995267,52.227583,355.56968046878154,7.67,1.0
0.0,69.0,20.989445,52.265312,127.30406756905322,3.56,22096.0,95.0,20.994585,52.253971,20.99488,52.25391,321.41835179198154,4.16,1.0
0.0,128.0,20.988111,52.242055,322.5977769732812,0.0,22097.0,157.0,20.992039,52.232536,20.99253,52.23149,121.02120139860286,4.84,1.0
0.0,15.0,20.985687,52.245762,380.7611803591025,1.59,22098.0,50.0,20.995192,52.253525,20.9943,52.25363,102.08153141733304,0.69,1.0
0.0,99.0,20.989445,52.265312,127.30406756905322,0.0,22107.0,95.0,20.994568,52.253998,20.99488,52.25391,321.6291245078194,0.29,1.0
0.0,15.0,20.985525,52.245895,362.6756639666498,2.05,22110.0,49.0,20.99637,52.253407,20.996679,52.253406,548.8099426331943,3.28,1.0
0.0,136.0,20.988262,52.241909,308.102971187191,2.14,22112.0,157.0,20.992039,52.232536,20.99253,52.23149,121.02120139860286,0.0,1.0
0.0,136.0,20.988262,52.241909,308.102971187191,2.14,22112.0,157.0,20.992081,52.232532,20.99253,52.23149,119.83219633823538,1.44,1.0
0.0,99.0,20.989445,52.265312,127.30406756905322,0.0,22113.0,106.0,20.994217,52.254032,20.99488,52.25391,301.90653423445013,4.03,1.0
0.0,128.0,20.987539,52.241508,258.9962654175687,4.15,22119.0,157.0,20.992237,52.232285,20.99253,52.23149,90.62409306508611,4.43,1.0
0.0,15.0,20.984713,52.246914,236.6289243623632,7.88,22120.0,49.0,20.996872,52.253441,20.996679,52.253406,548.7404361503568,3.44,1.0
0.0,128.0,20.986671,52.241234,235.1796886437861,8.31,22127.0,157.0,20.992416,52.232025,20.99253,52.23149,59.99376298999783,3.92,1.0
0.0,124.0,20.990074,52.264492,282.34980578659355,8.71,22129.0,106.0,20.992134,52.253582,20.99029,52.25277,154.62259089700345,9.4,1.0
0.0,15.0,20.98428,52.247448,170.3853029994078,9.47,22133.0,49.0,20.996872,52.253441,20.996679,52.253406,548.7404361503568,0.0,1.0
0.0,128.0,20.986671,52.241234,235.1796886437861,8.31,22135.0,157.0,20.992542,52.231808,20.99253,52.23149,35.36942951464744,3.2,1.0
0.0,124.0,20.990154,52.2644,270.793310074524,1.93,22137.0,95.0,20.991451,52.253349,20.99029,52.25277,101.93522119169792,6.65,1.0
0.0,15.0,20.983816,52.248024,99.08339831229912,8.93,22141.0,49.0,20.99719,52.253513,20.996679,52.253406,544.289168283973,2.88,1.0
0.0,128.0,20.986416,52.240646,178.70967377246922,4.51,22145.0,144.0,20.992779,52.231445,20.99253,52.23149,192.29392505640973,4.35,1.0
0.0,-31.0,20.983269,52.248802,324.58838119030713,0.0,22155.0,49.0,20.99744,52.253544,20.996679,52.253406,544.2375250124793,1.24,0.0
0.0,124.0,20.990793,52.263721,183.7789258964014,8.52,22159.0,98.0,20.990183,52.25275,20.99029,52.25277,426.01654412697377,5.4,1.0
0.0,105.0,20.986635,52.222286,403.7060698837338,5.36,22159.0,158.0,20.994091,52.229424,20.99349,52.23058,134.90102379836196,3.35,1.0
0.0,-31.0,20.983269,52.248802,324.58838119030713,0.0,22163.0,49.0,20.997444,52.253548,20.996679,52.253406,543.8604130847923,1.36,0.0
0.0,-31.0,20.983269,52.248802,324.58838119030713,0.0,22163.0,49.0,20.99744,52.253544,20.996679,52.253406,544.2375250124793,0.0,0.0
0.0,128.0,20.986797,52.240147,117.47111477919992,1.54,22164.0,163.0,20.992785,52.231457,20.99253,52.23149,193.4387847840021,1.84,1.0
0.0,128.0,20.986797,52.240147,117.47111477919992,1.54,22164.0,144.0,20.992779,52.231445,20.99253,52.23149,192.29392505640973,0.0,1.0
0.0,128.0,20.986797,52.240147,117.47111477919992,1.54,22170.0,144.0,20.992886,52.231285,20.99253,52.23149,173.128466170248,3.2,1.0
0.0,-31.0,20.983105,52.248932,320.6815430267539,1.3,22171.0,49.0,20.997444,52.253548,20.996679,52.253406,543.8604130847923,0.0,0.0
0.0,-31.0,20.983105,52.248932,320.6815430267539,1.3,22171.0,49.0,20.99744,52.253544,20.996679,52.253406,544.2375250124793,0.0,0.0
0.0,112.0,20.992048,52.262531,535.4631777516221,9.84,22174.0,98.0,20.989948,52.252632,20.99029,52.25277,405.6555918283544,1.38,1.0
0.0,105.0,20.987877,52.223698,234.069813667786,6.75,22175.0,174.0,20.993574,52.230217,20.99349,52.23058,40.76715934329891,5.93,1.0
0.0,105.0,20.987877,52.223698,234.069813667786,6.75,22182.0,181.0,20.9935,52.230331,20.99349,52.23058,236.45719178422132,1.95,1.0
0.0,112.0,20.992048,52.262531,535.4631777516221,9.84,22182.0,98.0,20.98914,52.252224,20.99029,52.25277,335.8408929485153,8.91,1.0
0.0,128.0,20.986797,52.240147,117.47111477919992,0.0,22186.0,163.0,20.993509,52.230259,20.99365,52.2298,51.93401956507672,7.61,1.0
0.0,-31.0,20.982199,52.250069,296.96655100947095,5.29,22186.0,49.0,20.997444,52.253548,20.996679,52.253406,543.8604130847923,0.0,0.0
0.0,-31.0,20.982199,52.250069,296.96655100947095,5.29,22186.0,49.0,20.99744,52.253544,20.996679,52.253406,544.2375250124793,0.0,0.0
0.0,-31.0,20.982199,52.250069,296.96655100947095,5.29,22193.0,49.0,20.997782,52.253574,20.996679,52.253406,546.3980869714907,3.31,0.0
0.0,133.0,20.987616,52.239132,293.210624708575,5.73,22197.0,136.0,20.993725,52.229824,20.99365,52.2298,409.75713120720695,4.6,1.0
0.0,112.0,20.992269,52.262405,516.2792160892255,2.06,22198.0,98.0,20.987095,52.251556,20.98473,52.25087,178.15072224597043,9.86,1.0
0.0,-31.0,20.983639,52.250568,185.68536649589907,7.04,22201.0,49.0,20.997746,52.253765,20.996679,52.253406,525.2393970500028,2.67,0.0
0.0,112.0,20.992413,52.262218,493.2924693383152,1.21,22205.0,98.0,20.986622,52.251389,20.98473,52.25087,141.13376528976946,5.31,1.0
0.0,133.0,20.987616,52.239132,293.210624708575,5.73,22206.0,136.0,20.993725,52.229824,20.99365,52.2298,409.75713120720695,0.0,1.0
0.0,133.0,20.987616,52.239132,293.210624708575,5.73,22206.0,145.0,20.993689,52.229813,20.99365,52.2298,408.53072824249807,2.55,1.0
0.0,105.0,20.98959,52.224621,79.5177278024999,7.82,22208.0,181.0,20.993477,52.230809,20.99349,52.23058,186.122918159007,2.05,1.0
0.0,133.0,20.987644,52.239109,290.1064788366689,0.15,22220.0,136.0,20.993694,52.229786,20.99365,52.2298,405.5280404606754,0.34,1.0
0.0,112.0,20.992636,52.262016,466.4958194112128,3.87,22221.0,98.0,20.986177,52.251242,20.98473,52.25087,106.83553845874788,2.15,1.0
0.0,96.0,20.990425,52.22493,442.483484688548,6.04,22222.0,181.0,20.993229,52.230854,20.99349,52.23058,175.44968485903013,1.26,1.0
0.0,133.0,20.987644,52.239109,290.1064788366689,0.15,22225.0,145.0,20.993824,52.229645,20.99365,52.2298,389.9423640510132,1.1,1.0
0.0,107.0,20.990736,52.225044,418.2699322197125,4.14,22230.0,181.0,20.992949,52.231377,20.99349,52.23058,114.25018797525786,3.3,1.0
0.0,112.0,20.994007,52.260796,305.25591790797347,10.29,22230.0,98.0,20.986221,52.251228,20.98473,52.25087,109.02534012853197,0.38,1.0
0.0,112.0,20.994484,52.259983,209.2037245110572,12.01,22238.0,98.0,20.986221,52.251228,20.98473,52.25087,109.02534012853197,0.0,1.0
0.0,107.0,20.990736,52.225044,418.2699322197125,4.14,22238.0,117.0,20.992435,52.232128,20.99241,52.23235,353.55072037314164,11.32,1.0
0.0,133.0,20.988646,52.23785,134.73534083854645,9.55,22242.0,136.0,20.994118,52.229282,20.99365,52.2298,350.6488798792587,2.65,1.0
0.0,133.0,20.988646,52.23785,134.73534083854645,9.55,22250.0,145.0,20.994118,52.229282,20.99365,52.2298,350.6488798792587,0.0,1.0
0.0,107.0,20.990736,52.225044,418.2699322197125,4.14,22253.0,117.0,20.992245,52.232388,20.99241,52.23235,321.93399684398696,2.11,1.0
0.0,112.0,20.994484,52.259983,209.2037245110572,12.01,22254.0,98.0,20.986221,52.251228,20.98473,52.25087,109.02534012853197,0.0,1.0
0.0,74.0,20.99556,52.258217,506.1562420708788,0.0,22261.0,98.0,20.986221,52.251228,20.98473,52.25087,109.02534012853197,0.0,1.0
0.0,107.0,20.990736,52.225044,418.2699322197125,4.14,22262.0,117.0,20.992245,52.232388,20.99241,52.23235,321.93399684398696,0.0,1.0
0.0,134.0,20.989456,52.236717,302.9080103813368,0.0,22266.0,136.0,20.994143,52.229237,20.99365,52.2298,345.80669104309453,0.33,1.0
0.0,74.0,20.99556,52.258217,506.1562420708788,0.0,22275.0,98.0,20.98588,52.251114,20.98473,52.25087,82.8532831880951,1.89,1.0
0.0,107.0,20.992516,52.22559,290.2082322125798,3.01,22275.0,132.0,20.992098,52.232586,20.99241,52.23235,297.81063026871,1.86,1.0
0.0,134.0,20.989456,52.236717,302.9080103813368,0.0,22276.0,145.0,20.994318,52.228985,20.99365,52.2298,319.2567625009599,3.05,1.0
0.0,74.0,20.996248,52.257484,417.0570656360506,9.74,22283.0,98.0,20.985195,52.250931,20.98473,52.25087,32.37300490165522,6.36,1.0
0.0,134.0,20.989456,52.236717,302.9080103813368,0.0,22284.0,136.0,20.994703,52.228401,20.99365,52.2298,260.6529966677334,8.75,1.0
0.0,107.0,20.99375,52.225891,214.6469611933414,11.31,22290.0,117.0,20.991867,52.232994,20.99241,52.23235,249.80254326117,3.2,1.0
0.0,135.0,20.989874,52.236069,225.46546575561783,5.96,22292.0,145.0,20.995008,52.227833,20.993699,52.226139,208.398759946154,8.53,1.0
