@relation 1.0_0.7327037425673313_14295_14295_reads
@attribute domain real
@attribute time real
@attribute delay real
@attribute lon real
@attribute lat real
@attribute nearestStopLon real
@attribute nearestStopLat real
@attribute nextStopDistance real
@attribute speed real
@attribute class {0.0,1.0}
@data
0.0,13197.0,349.0,20.986362,52.240654,20.987488,52.239179,181.0482077614951,2.83,1.0
0.0,13207.0,137.0,20.991199,52.25312,20.99083,52.25287,218.5708722290725,3.87,1.0
0.0,13209.0,327.0,20.986546,52.240398,20.987488,52.239179,149.95686208793597,2.59,1.0
0.0,13211.0,540.0,20.996826,52.253422,20.996679,52.253406,550.4077106614799,0.26,1.0
0.0,13214.0,540.0,20.996826,52.253422,20.996679,52.253406,550.4077106614799,0.0,1.0
0.0,13215.0,145.0,20.992233,52.253471,20.99083,52.25287,141.8071595155538,10.06,1.0
0.0,13216.0,349.0,20.986546,52.240398,20.987488,52.239179,149.95686208793597,0.0,1.0
0.0,13224.0,327.0,20.986546,52.240398,20.987488,52.239179,149.95686208793597,0.0,1.0
0.0,13231.0,161.0,20.994257,52.253723,20.9943,52.25363,168.59155420998945,8.79,1.0
0.0,13231.0,540.0,20.997274,52.253502,20.996679,52.253406,546.5479705451157,1.87,1.0
0.0,13239.0,540.0,20.997274,52.253502,20.996679,52.253406,546.5479705451157,0.0,1.0
0.0,13240.0,349.0,20.986546,52.240398,20.987488,52.239179,149.95686208793597,0.0,1.0
0.0,13254.0,271.0,20.997501,52.254433,20.997242,52.253783,74.39580253090422,4.62,1.0
0.0,13255.0,540.0,20.997246,52.253544,20.996679,52.253406,541.6019581606124,0.32,1.0
0.0,13255.0,333.0,20.986675,52.240177,20.987488,52.239179,124.01385660884232,1.74,1.0
0.0,13256.0,161.0,20.995462,52.253468,20.9943,52.25363,83.12777957294176,3.47,1.0
0.0,13261.0,271.0,20.997501,52.254433,20.997242,52.253783,74.39580253090422,0.0,1.0
0.0,13261.0,271.0,20.997486,52.254436,20.997242,52.253783,74.4856257011403,3.31,1.0
0.0,13262.0,540.0,20.997246,52.253544,20.996679,52.253406,541.6019581606124,0.0,1.0
0.0,13262.0,540.0,20.997242,52.253555,20.996679,52.253406,540.3494412428778,0.27,1.0
0.0,13263.0,363.0,20.986961,52.239792,20.987488,52.239179,77.03119947581516,3.18,1.0
0.0,13264.0,134.0,20.996576,52.253414,20.996679,52.253406,549.2898094284628,4.9,1.0
0.0,13276.0,271.0,20.997501,52.254433,20.997242,52.253783,74.39580253090422,0.0,1.0
0.0,13276.0,271.0,20.997486,52.254436,20.997242,52.253783,74.4856257011403,0.0,1.0
0.0,13278.0,388.0,20.987568,52.239098,20.987488,52.239179,291.0783117444827,5.84,1.0
0.0,13281.0,540.0,20.997696,52.253777,20.996679,52.253406,523.0788253798748,2.08,1.0
0.0,13281.0,134.0,20.996836,52.253445,20.996679,52.253406,547.9643520410617,1.06,1.0
0.0,13285.0,134.0,20.997026,52.253438,20.996679,52.253406,550.625318513074,3.24,1.0
0.0,13289.0,540.0,20.997694,52.253922,20.996679,52.253406,507.4613668554208,2.02,1.0
0.0,13290.0,280.0,20.997528,52.254341,20.997242,52.253783,65.02919877446706,0.78,1.0
0.0,13296.0,286.0,20.997528,52.254341,20.997242,52.253783,65.02919877446706,0.0,1.0
0.0,13298.0,540.0,20.997507,52.254635,20.996679,52.253406,427.6836652288357,8.92,1.0
0.0,13299.0,134.0,20.997389,52.253525,20.996679,52.253406,545.5827776070945,1.9,1.0
0.0,13304.0,388.0,20.987875,52.238991,20.987488,52.239179,271.9892621468334,0.93,1.0
0.0,13307.0,134.0,20.997393,52.253525,20.996679,52.253406,545.6384815683209,1.22,1.0
0.0,13307.0,134.0,20.997389,52.253525,20.996679,52.253406,545.5827776070945,0.0,1.0
0.0,13319.0,388.0,20.987297,52.239534,20.987488,52.239179,41.56147528228108,4.8,1.0
0.0,13323.0,134.0,20.997393,52.253525,20.996679,52.253406,545.6384815683209,0.0,1.0
0.0,13323.0,134.0,20.997389,52.253525,20.996679,52.253406,545.5827776070945,0.0,1.0
0.0,13323.0,313.0,20.997616,52.253983,20.997242,52.253783,33.803576986596894,1.49,1.0
0.0,13324.0,390.0,20.994589,52.228607,20.995267,52.227583,231.8045247375716,2.9,1.0
0.0,13328.0,388.0,20.989073,52.237408,20.98933,52.236713,79.23723224565404,29.5,1.0
0.0,13329.0,319.0,20.997639,52.253872,20.997242,52.253783,187.8512359105333,2.07,1.0
0.0,13331.0,134.0,20.997389,52.253525,20.996679,52.253406,545.5827776070945,0.0,1.0
0.0,13331.0,390.0,20.994577,52.228649,20.995267,52.227583,227.1217802946429,0.68,1.0
0.0,13331.0,134.0,20.997393,52.253525,20.996679,52.253406,545.6384815683209,0.0,1.0
0.0,13338.0,134.0,20.997393,52.253525,20.996679,52.253406,545.6384815683209,0.0,1.0
0.0,13338.0,134.0,20.997389,52.253525,20.996679,52.253406,545.5827776070945,0.0,1.0
0.0,13339.0,319.0,20.997147,52.253765,20.997242,52.253783,155.15373040301182,3.55,1.0
0.0,13341.0,391.0,20.989498,52.236694,20.98933,52.236713,299.52650756977005,6.5,1.0
0.0,13346.0,396.0,20.994165,52.229317,20.99349,52.23058,147.77199952056998,5.29,1.0
0.0,13354.0,319.0,20.997147,52.253765,20.997242,52.253783,155.15373040301182,0.0,1.0
0.0,13356.0,406.0,20.993668,52.230129,20.99349,52.23058,51.59336739007688,9.64,1.0
0.0,13357.0,134.0,20.997778,52.253574,20.996679,52.253406,546.3292653654457,1.42,0.0
0.0,13357.0,391.0,20.989498,52.236694,20.98933,52.236713,299.52650756977005,0.0,1.0
0.0,13363.0,391.0,20.989611,52.236534,20.98933,52.236713,280.1825529780341,3.23,1.0
0.0,13364.0,414.0,20.993429,52.230541,20.99349,52.23058,212.78637989327743,6.08,1.0
0.0,13365.0,134.0,20.997732,52.253773,20.996679,52.253406,524.1341689142033,2.79,0.0
0.0,13370.0,414.0,20.993382,52.230633,20.99349,52.23058,202.0720835216649,1.79,1.0
0.0,13379.0,391.0,20.990229,52.235466,20.98933,52.236713,154.1903191575042,7.87,1.0
0.0,13379.0,134.0,20.99762,52.254219,20.996679,52.253406,474.27969832361526,3.58,0.0
0.0,13382.0,372.0,20.994598,52.253948,20.99488,52.25391,321.17203570624434,6.24,1.0
0.0,13387.0,391.0,20.990536,52.234993,20.99099,52.23416,97.64896733854025,7.61,1.0
0.0,13389.0,414.0,20.993345,52.230591,20.99349,52.23058,205.6962790474012,0.32,1.0
0.0,13395.0,391.0,20.990631,52.234806,20.99099,52.23416,75.87827093765536,2.72,1.0
0.0,13400.0,372.0,20.994236,52.254036,20.99488,52.25391,303.25846523008937,1.47,1.0
0.0,13402.0,414.0,20.992989,52.2313,20.99349,52.23058,123.2336125539512,6.34,1.0
0.0,13410.0,414.0,20.992519,52.232063,20.99241,52.23235,32.764918684132915,11.33,1.0
0.0,13411.0,391.0,20.990675,52.234718,20.99099,52.23416,65.65028080016225,1.33,1.0
0.0,13412.0,319.0,20.994041,52.254047,20.99488,52.25391,292.15915649642244,3.69,1.0
0.0,13419.0,391.0,20.990675,52.234718,20.99099,52.23416,65.65028080016225,0.0,1.0
0.0,13419.0,349.0,20.992313,52.232342,20.99241,52.23235,328.3563776033518,3.78,1.0
0.0,13419.0,319.0,20.993601,52.254044,20.99488,52.25391,266.2040526241155,4.28,1.0
0.0,13432.0,349.0,20.992313,52.232342,20.99241,52.23235,328.3563776033518,0.0,1.0
0.0,13435.0,319.0,20.991364,52.253315,20.99029,52.25277,94.9594281543352,10.78,1.0
0.0,13437.0,427.0,20.991138,52.234085,20.99099,52.23416,303.72389820764533,4.28,1.0
0.0,13449.0,379.0,20.990208,52.252743,20.99029,52.25277,427.12014835542897,9.08,1.0
0.0,13450.0,349.0,20.991692,52.233273,20.99241,52.23235,216.57118980974784,6.21,1.0
0.0,13456.0,427.0,20.99122,52.234043,20.99099,52.23416,297.56893007498365,0.38,1.0
0.0,13458.0,349.0,20.991383,52.233772,20.99059,52.2351,157.23168208313876,7.42,1.0
0.0,13466.0,349.0,20.99128,52.233952,20.99059,52.2351,136.02532843821928,2.65,1.0
0.0,13467.0,379.0,20.989941,52.252571,20.99029,52.25277,402.003071112429,1.47,1.0
0.0,13469.0,427.0,20.991613,52.233395,20.99099,52.23416,220.84018152865457,5.91,1.0
0.0,13475.0,379.0,20.989168,52.252182,20.99029,52.25277,335.488847818931,3.63,1.0
0.0,13477.0,427.0,20.991827,52.232971,20.99099,52.23416,171.49790309738268,3.31,1.0
0.0,13479.0,349.0,20.991234,52.234039,20.99059,52.2351,125.86540466843248,3.13,1.0
0.0,13484.0,427.0,20.992067,52.232567,20.99253,52.23149,123.83849156543026,6.83,1.0
0.0,13485.0,379.0,20.98853,52.252125,20.99029,52.25277,293.91904859183296,4.39,1.0
0.0,13489.0,349.0,20.991234,52.234039,20.99059,52.2351,125.86540466843248,0.0,1.0
0.0,13493.0,379.0,20.988651,52.252041,20.99029,52.25277,296.981689138559,2.14,1.0
0.0,13494.0,427.0,20.99225,52.232265,20.99253,52.23149,88.26062638516042,4.92,1.0
0.0,13501.0,379.0,20.988651,52.252041,20.99029,52.25277,296.981689138559,0.0,1.0
0.0,13501.0,379.0,20.988649,52.252041,20.99029,52.25277,296.8593322348873,0.77,1.0
0.0,13502.0,359.0,20.991097,52.234314,20.99059,52.2351,93.97168473063726,2.46,1.0
0.0,13504.0,427.0,20.992245,52.232269,20.99253,52.23149,88.76878505817841,1.76,1.0
0.0,13504.0,427.0,20.99225,52.232265,20.99253,52.23149,88.26062638516042,0.0,1.0
0.0,13510.0,367.0,20.990801,52.234756,20.99059,52.2351,40.860807905300085,6.64,1.0
0.0,13512.0,427.0,20.99225,52.232265,20.99253,52.23149,88.26062638516042,0.0,1.0
0.0,13512.0,427.0,20.992245,52.232269,20.99253,52.23149,88.76878505817841,0.0,1.0
0.0,13512.0,379.0,20.988651,52.252041,20.99029,52.25277,296.981689138559,0.0,1.0
0.0,13512.0,379.0,20.988649,52.252041,20.99029,52.25277,296.8593322348873,0.0,1.0
0.0,13520.0,390.0,20.990515,52.235203,20.99059,52.2351,302.2435159326382,5.92,1.0
0.0,13527.0,379.0,20.987112,52.251541,20.98473,52.25087,178.49362306898536,7.9,1.0
0.0,13528.0,427.0,20.992245,52.232269,20.99253,52.23149,88.76878505817841,0.0,1.0
0.0,13528.0,427.0,20.99225,52.232265,20.99253,52.23149,88.26062638516042,0.0,1.0
0.0,13535.0,379.0,20.985804,52.251129,20.98473,52.25087,78.5791704920815,12.52,1.0
0.0,13537.0,427.0,20.992399,52.232006,20.99253,52.23149,58.06605110822961,3.45,1.0
0.0,13545.0,390.0,20.990402,52.235344,20.99059,52.2351,284.8362688354825,0.7,1.0
0.0,13547.0,357.0,20.984829,52.250858,20.98473,52.25087,396.5966139111328,6.07,1.0
0.0,13550.0,420.0,20.992744,52.231438,20.99253,52.23149,192.30520028507823,5.18,1.0
0.0,13553.0,390.0,20.990088,52.235882,20.99059,52.2351,221.3414852507616,2.45,1.0
0.0,13568.0,390.0,20.989513,52.236778,20.98888,52.23773,114.2969479299549,7.14,1.0
0.0,13576.0,357.0,20.982365,52.250359,20.98473,52.25087,364.1647733144532,6.09,1.0
0.0,13577.0,390.0,20.989498,52.236809,20.98888,52.23773,110.71978157852008,0.4,1.0
0.0,13583.0,420.0,20.993467,52.2304,20.99365,52.2298,67.87111647519323,3.8,1.0
0.0,13589.0,399.0,20.989128,52.237385,20.98888,52.23773,41.91477173873635,3.45,1.0
0.0,13590.0,420.0,20.993685,52.230087,20.99365,52.2298,32.00184530307823,4.08,1.0
0.0,13591.0,357.0,20.982458,52.249641,20.98473,52.25087,288.3662137876466,5.34,1.0
0.0,13598.0,408.0,20.993868,52.229782,20.99365,52.2298,405.24662014816494,4.52,1.0
0.0,13598.0,408.0,20.988945,52.237633,20.98888,52.23773,338.13518529210074,3.36,1.0
0.0,13599.0,357.0,20.982964,52.249012,20.984301,52.247306,210.40508230177667,9.75,1.0
0.0,13614.0,408.0,20.993868,52.229782,20.99365,52.2298,405.24662014816494,0.0,1.0
0.0,13615.0,365.0,20.983976,52.247734,20.984301,52.247306,52.48326709659717,9.87,1.0
0.0,13617.0,408.0,20.988945,52.237633,20.98888,52.23773,338.13518529210074,0.0,1.0
0.0,13625.0,375.0,20.984261,52.247364,20.984301,52.247306,234.1160379971224,7.82,1.0
0.0,13627.0,408.0,20.994307,52.22916,20.99365,52.2298,338.4627152235136,2.6,1.0
0.0,13628.0,408.0,20.988531,52.238136,20.98888,52.23773,275.5031286621977,2.09,1.0
0.0,13635.0,408.0,20.99468,52.228588,20.99365,52.2298,280.39364918037205,8.56,1.0
0.0,13635.0,408.0,20.988129,52.238636,20.98888,52.23773,213.53230175406128,8.85,1.0
0.0,13636.0,375.0,20.984261,52.247364,20.984301,52.247306,234.1160379971224,0.0,1.0
0.0,13641.0,375.0,20.98439,52.247196,20.984301,52.247306,213.47566811517376,4.13,1.0
0.0,13646.0,408.0,20.987524,52.239376,20.986741,52.240358,121.5142750097568,8.37,1.0
0.0,13658.0,408.0,20.987057,52.239956,20.986741,52.240358,49.60934405123023,5.99,1.0
0.0,13665.0,375.0,20.985016,52.246429,20.984301,52.247306,118.14253187146066,3.97,1.0
0.0,13668.0,358.0,20.986778,52.240311,20.986741,52.240358,266.0119806087716,4.38,1.0
0.0,13673.0,375.0,20.985529,52.2458,20.985763,52.24547,40.00346785826288,9.77,1.0
0.0,13680.0,370.0,20.985733,52.245541,20.985763,52.24547,415.7078747906205,7.34,1.0
0.0,13691.0,358.0,20.986778,52.240311,20.986741,52.240358,266.0119806087716,0.0,1.0
0.0,13694.0,370.0,20.985733,52.245541,20.985763,52.24547,415.7078747906205,0.0,1.0
0.0,13708.0,358.0,20.986193,52.240929,20.986741,52.240358,217.54933321871383,4.67,1.0
0.0,13708.0,370.0,20.986231,52.24474,20.985763,52.24547,320.4113362456616,6.81,1.0
0.0,13715.0,370.0,20.986744,52.244038,20.985763,52.24547,235.0102270550755,12.22,1.0
0.0,13716.0,358.0,20.9863,52.241116,20.986741,52.240358,195.9571278397552,2.75,1.0
0.0,13723.0,370.0,20.987289,52.243305,20.98796,52.24206,145.78140455006638,11.19,1.0
0.0,13723.0,358.0,20.986984,52.241329,20.986741,52.240358,153.9293176144491,4.66,1.0
0.0,13739.0,369.0,20.987833,52.242317,20.98796,52.24206,349.7195236753277,7.25,1.0
0.0,13739.0,358.0,20.98794,52.241631,20.9878,52.24262,110.38413304497016,4.58,1.0
0.0,13743.0,369.0,20.987873,52.242264,20.98796,52.24206,344.03653613548187,1.62,1.0
0.0,13747.0,358.0,20.988289,52.241871,20.9878,52.24262,89.6935302168656,4.47,1.0
0.0,13761.0,391.0,20.987747,52.242542,20.9878,52.24262,381.1966137419077,5.95,1.0
0.0,13762.0,369.0,20.988043,52.242054,20.98796,52.24206,321.91122715930607,1.42,1.0
0.0,13765.0,391.0,20.987696,52.242607,20.9878,52.24262,373.20384644592576,2.0,1.0
0.0,13772.0,369.0,20.988043,52.242054,20.98796,52.24206,321.91122715930607,0.0,1.0
0.0,13788.0,369.0,20.988155,52.241943,20.98796,52.24206,310.6802130753831,0.91,1.0
0.0,13794.0,369.0,20.988155,52.241943,20.98796,52.24206,310.6802130753831,0.0,1.0
0.0,13797.0,391.0,20.987337,52.243343,20.9878,52.24262,288.1166527996669,2.67,1.0
0.0,13802.0,369.0,20.988182,52.241909,20.98796,52.24206,307.2180991405418,0.53,1.0
0.0,13805.0,391.0,20.98682,52.244019,20.9878,52.24262,205.25196663623333,10.38,1.0
0.0,13818.0,369.0,20.987852,52.241646,20.98796,52.24206,275.4352715881045,2.3,1.0
0.0,13829.0,369.0,20.987761,52.241596,20.98796,52.24206,269.40021082975903,0.76,1.0
0.0,13831.0,401.0,20.98579,52.245552,20.98573,52.24574,404.86709167959,7.09,1.0
0.0,13836.0,369.0,20.987635,52.24155,20.98796,52.24206,263.8331045303949,1.43,1.0
0.0,13840.0,401.0,20.985662,52.245777,20.98573,52.24574,378.5223865784741,2.94,1.0
0.0,13854.0,369.0,20.987333,52.241455,20.98796,52.24206,253.2996203503952,1.28,1.0
0.0,13857.0,401.0,20.985662,52.245777,20.98573,52.24574,378.5223865784741,0.0,1.0
0.0,13868.0,401.0,20.985518,52.245873,20.98573,52.24574,364.6932230361736,1.32,1.0
0.0,13868.0,369.0,20.98724,52.241421,20.98796,52.24206,249.8702759001108,0.95,1.0
0.0,13876.0,369.0,20.987089,52.241364,20.98796,52.24206,244.47517198527152,0.88,1.0
0.0,13879.0,401.0,20.985489,52.245903,20.98573,52.24574,360.836995992382,0.35,1.0
0.0,13892.0,369.0,20.98637,52.241142,20.98796,52.24206,231.1694344045495,3.43,1.0
0.0,13893.0,401.0,20.985489,52.245903,20.98573,52.24574,360.836995992382,0.0,1.0
0.0,13894.0,401.0,20.985489,52.245903,20.98573,52.24574,360.836995992382,0.0,1.0
0.0,13900.0,369.0,20.986139,52.24107,20.98796,52.24206,229.45698302717332,2.21,1.0
0.0,13910.0,401.0,20.984621,52.24699,20.98573,52.24574,226.35113409975665,8.41,1.0
0.0,13912.0,369.0,20.98608,52.240974,20.98796,52.24206,221.4260611636124,2.26,1.0
0.0,13919.0,369.0,20.98608,52.240974,20.98796,52.24206,221.4260611636124,0.0,1.0
0.0,13926.0,401.0,20.98348,52.248451,20.98327,52.24885,46.61324302975289,11.25,1.0
0.0,13934.0,381.0,20.986504,52.240505,20.987488,52.239179,161.95395941746972,2.71,1.0
0.0,13936.0,386.0,20.983244,52.248798,20.98327,52.24885,325.9956081586804,4.18,1.0
0.0,13941.0,388.0,20.986591,52.240391,20.987488,52.239179,147.96273924257298,2.0,1.0
0.0,13949.0,333.0,20.995264,52.227577,20.995267,52.227583,355.1050886143568,4.23,1.0
0.0,13956.0,403.0,20.986591,52.240391,20.987488,52.239179,147.96273924257298,0.0,1.0
0.0,13959.0,386.0,20.982645,52.249458,20.98327,52.24885,304.12385520978256,3.65,1.0
0.0,13964.0,411.0,20.986591,52.240391,20.987488,52.239179,147.96273924257298,0.0,1.0
0.0,13967.0,386.0,20.982206,52.249996,20.98327,52.24885,299.7281225520045,4.86,1.0
0.0,13975.0,422.0,20.986593,52.240334,20.987488,52.239179,142.15547663696324,0.58,1.0
0.0,13975.0,386.0,20.98226,52.250317,20.98327,52.24885,283.5946883345597,4.49,1.0
0.0,13979.0,333.0,20.994858,52.22821,20.995267,52.227583,279.5171535989067,2.52,1.0
0.0,13990.0,386.0,20.984133,52.250698,20.98623,52.25109,149.25782564820548,8.96,1.0
0.0,13992.0,439.0,20.986771,52.240101,20.987488,52.239179,113.5528174555096,1.68,1.0
0.0,13993.0,333.0,20.99456,52.228649,20.995267,52.227583,226.747024093752,3.78,1.0
0.0,14000.0,333.0,20.994387,52.228924,20.995267,52.227583,194.00843957161248,4.68,1.0
0.0,14000.0,447.0,20.987196,52.239563,20.987488,52.239179,47.10114112721665,8.31,1.0
0.0,14006.0,396.0,20.985138,52.250851,20.98623,52.25109,78.94439436088055,4.41,1.0
0.0,14008.0,518.0,20.987524,52.239155,20.987488,52.239179,298.0879201922048,7.31,1.0
0.0,14013.0,403.0,20.985144,52.250847,20.98623,52.25109,78.71148789620726,3.08,1.0
0.0,14013.0,403.0,20.985138,52.250851,20.98623,52.25109,78.94439436088055,0.0,1.0
0.0,14016.0,340.0,20.993729,52.230034,20.99349,52.23058,62.856568382880354,7.13,1.0
0.0,14024.0,354.0,20.993435,52.23056,20.99349,52.23058,210.92519903331456,7.73,1.0
0.0,14024.0,414.0,20.985144,52.250847,20.98623,52.25109,78.71148789620726,0.0,1.0
0.0,14024.0,414.0,20.985138,52.250851,20.98623,52.25109,78.94439436088055,0.0,1.0
0.0,14030.0,354.0,20.993362,52.230705,20.99349,52.23058,194.0661998964336,2.81,1.0
0.0,14039.0,429.0,20.986267,52.251099,20.98623,52.25109,367.77879850240015,5.44,1.0
0.0,14044.0,429.0,20.986382,52.251137,20.98623,52.25109,358.9051874042165,1.78,1.0
0.0,14051.0,354.0,20.993212,52.230881,20.99349,52.23058,172.23516680175132,1.05,1.0
0.0,14052.0,518.0,20.988684,52.237804,20.98933,52.236713,129.04290103689442,3.86,1.0
0.0,14059.0,360.0,20.992987,52.2314,20.99349,52.23058,112.70729450971857,7.46,1.0
0.0,14062.0,512.0,20.989317,52.236919,20.98933,52.236713,327.2576735359792,10.74,1.0
0.0,14072.0,512.0,20.989452,52.236706,20.98933,52.236713,301.8546054457611,2.54,1.0
0.0,14074.0,354.0,20.992851,52.231606,20.99241,52.23235,88.01193657467147,1.65,1.0
0.0,14075.0,429.0,20.98748,52.251503,20.98623,52.25109,274.05837955722217,2.75,1.0
0.0,14082.0,360.0,20.992851,52.231606,20.99241,52.23235,88.01193657467147,0.0,1.0
0.0,14082.0,512.0,20.989452,52.236706,20.98933,52.236713,301.8546054457611,0.0,1.0
0.0,14085.0,434.0,20.988182,52.251724,20.98623,52.25109,220.74855214246244,5.37,1.0
0.0,14096.0,512.0,20.989777,52.23621,20.98933,52.236713,242.45472200415668,4.24,1.0
0.0,14096.0,429.0,20.9882387,52.251737,20.98623,52.25109,216.76495379856115,0.37,1.0
0.0,14098.0,354.0,20.992851,52.231606,20.99241,52.23235,88.01193657467147,0.0,1.0
0.0,14110.0,360.0,20.992851,52.231606,20.99241,52.23235,88.01193657467147,0.0,1.0
0.0,14111.0,512.0,20.990374,52.23531,20.99099,52.23416,134.57902198278296,7.2,1.0
0.0,14111.0,441.0,20.9882387,52.251737,20.98623,52.25109,216.76495379856115,0.0,1.0
0.0,14117.0,354.0,20.992685,52.231819,20.99241,52.23235,61.9435490685095,3.75,1.0
0.0,14122.0,512.0,20.990618,52.234894,20.99099,52.23416,85.45819444355023,4.47,1.0
0.0,14123.0,448.0,20.988588,52.251877,20.98623,52.25109,188.37135547129904,1.05,1.0
0.0,14129.0,512.0,20.990618,52.234894,20.99099,52.23416,85.45819444355023,0.0,1.0
0.0,14131.0,461.0,20.989534,52.252254,20.99083,52.25287,111.68976374598336,9.6,1.0
0.0,14131.0,341.0,20.992186,52.232393,20.99241,52.23235,320.0264680331915,4.69,1.0
0.0,14145.0,475.0,20.990778,52.252899,20.99083,52.25287,253.14866125149987,8.52,1.0
0.0,14146.0,516.0,20.990744,52.234627,20.99099,52.23416,54.56340393295318,1.29,1.0
0.0,14157.0,547.0,20.99106,52.234142,20.99099,52.23416,311.4184285976692,3.17,1.0
0.0,14163.0,341.0,20.991257,52.233978,20.99059,52.2351,132.7720077978498,5.85,1.0
0.0,14166.0,475.0,20.990877,52.252953,20.99083,52.25287,244.86373821131485,0.43,1.0
0.0,14167.0,475.0,20.991045,52.253044,20.99083,52.25287,230.95161879548343,15.27,1.0
0.0,14170.0,341.0,20.990831,52.234711,20.99059,52.2351,46.26365840398736,12.36,1.0
0.0,14172.0,547.0,20.991123,52.234158,20.99099,52.23416,311.75834898180267,0.31,1.0
0.0,14179.0,329.0,20.990321,52.23518,20.99059,52.2351,300.0463000316877,6.96,1.0
0.0,14185.0,547.0,20.991562,52.233498,20.99099,52.23416,232.8079541395761,6.1,1.0
0.0,14185.0,493.0,20.991659,52.253296,20.99083,52.25287,183.56942075419863,2.8,1.0
0.0,14193.0,547.0,20.991753,52.233131,20.99099,52.23416,189.9886661788328,5.81,1.0
0.0,14195.0,329.0,20.990463,52.235252,20.99059,52.2351,295.8764801259573,0.78,1.0
0.0,14198.0,506.0,20.991659,52.253296,20.99083,52.25287,183.56942075419863,0.0,1.0
0.0,14205.0,513.0,20.992041,52.253422,20.99083,52.25287,155.4998827949751,4.22,1.0
0.0,14209.0,329.0,20.990044,52.235954,20.99059,52.2351,212.79542010381093,5.94,1.0
0.0,14210.0,547.0,20.992195,52.232449,20.99253,52.23149,109.04919088567932,4.8,1.0
0.0,14217.0,547.0,20.992195,52.232449,20.99253,52.23149,109.04919088567932,0.0,1.0
0.0,14217.0,329.0,20.989683,52.236523,20.98888,52.23773,144.92372824976428,8.48,1.0
0.0,14221.0,551.0,20.993956,52.25378,20.9943,52.25363,189.9624786459536,4.59,1.0
0.0,14232.0,345.0,20.989084,52.23745,20.98888,52.23773,34.09295567271878,7.77,1.0
0.0,14233.0,547.0,20.992254,52.232468,20.99253,52.23149,110.36110330652868,0.28,1.0
0.0,14235.0,551.0,20.995159,52.253521,20.9943,52.25363,104.25381620914516,6.2,1.0
0.0,14236.0,495.0,20.997536,52.254646,20.997242,52.253783,98.02574927543785,2.8,1.0
0.0,14239.0,329.0,20.988943,52.237629,20.98888,52.23773,338.47346713745924,3.16,1.0
0.0,14241.0,547.0,20.992254,52.232468,20.99253,52.23149,110.36110330652868,0.0,1.0
0.0,14241.0,500.0,20.997536,52.254646,20.997242,52.253783,98.02574927543785,0.0,1.0
0.0,14250.0,547.0,20.992254,52.232468,20.99253,52.23149,110.36110330652868,0.0,1.0
0.0,14252.0,511.0,20.99749,52.254486,20.997242,52.253783,79.97203885116973,1.13,1.0
0.0,14254.0,551.0,20.995237,52.253498,20.9943,52.25363,98.68880999869678,0.31,1.0
0.0,14255.0,329.0,20.98881,52.237789,20.98888,52.23773,318.5113295686973,1.25,1.0
0.0,14259.0,551.0,20.995565,52.253437,20.996679,52.253406,75.90851483208927,4.67,1.0
0.0,14263.0,329.0,20.988466,52.238232,20.98888,52.23773,263.9728278225043,6.82,1.0
0.0,14264.0,523.0,20.997507,52.254307,20.997242,52.253783,60.99446984796443,1.66,1.0
0.0,14265.0,547.0,20.992458,52.232113,20.99253,52.23149,69.44776235026373,2.79,1.0
0.0,14273.0,547.0,20.992599,52.231827,20.99253,52.23149,37.76618210296501,3.26,1.0
0.0,14273.0,543.0,20.99682,52.253426,20.996679,52.253406,549.9126943178527,6.1,1.0
0.0,14274.0,533.0,20.997549,52.254169,20.997242,52.253783,47.73813768491516,1.61,1.0
0.0,14275.0,329.0,20.988264,52.238324,20.98888,52.23773,248.81231931124137,1.43,1.0
0.0,14283.0,553.0,20.992779,52.231518,20.99253,52.23149,200.0309325783048,3.65,1.0
0.0,14284.0,543.0,20.997549,52.254169,20.997242,52.253783,47.73813768491516,0.0,1.0
0.0,14285.0,345.0,20.988317,52.238365,20.98888,52.23773,246.226837549045,2.41,1.0
0.0,14287.0,543.0,20.99682,52.253426,20.996679,52.253406,549.9126943178527,0.0,1.0
0.0,14293.0,329.0,20.988033,52.238758,20.98888,52.23773,198.4744213882362,2.82,1.0
0.0,14297.0,543.0,20.997194,52.253487,20.996679,52.253406,547.1820981949996,2.63,1.0
0.0,14299.0,569.0,20.997637,52.253838,20.997242,52.253783,187.8383349640708,1.49,1.0
0.0,14304.0,543.0,20.997194,52.253487,20.996679,52.253406,547.1820981949996,0.0,1.0
0.0,14306.0,553.0,20.993212,52.230793,20.99253,52.23149,114.3750997587724,3.73,1.0
0.0,14307.0,569.0,20.997564,52.253757,20.997242,52.253783,183.48913705713548,1.29,1.0
0.0,14309.0,345.0,20.987324,52.239685,20.986741,52.240358,84.71127759213941,7.11,1.0
0.0,14320.0,543.0,20.997187,52.253521,20.996679,52.253406,543.3773843653402,0.24,1.0
0.0,14321.0,553.0,20.99367,52.230145,20.99365,52.2298,38.386424454329486,5.23,1.0
0.0,14323.0,293.0,20.986771,52.240372,20.986741,52.240358,259.5995619876781,6.08,1.0
0.0,14324.0,569.0,20.997063,52.253735,20.997242,52.253783,149.86461498880234,2.01,1.0
0.0,14324.0,293.0,20.986771,52.240372,20.986741,52.240358,259.5995619876781,0.0,1.0
0.0,14325.0,577.0,20.997063,52.253735,20.997242,52.253783,149.86461498880234,0.0,1.0
0.0,14330.0,540.0,20.993841,52.22987,20.99365,52.2298,414.9809882191398,3.64,1.0
